libtool	install	2.4.6-0.1
libtotem-plparser-common	install	3.10.6-1ubuntu1
libtotem-plparser18:amd64	install	3.10.6-1ubuntu1
libtotem0:amd64	install	3.18.1-1ubuntu4
libtracker-sparql-1.0-0:amd64	install	1.6.2-0ubuntu1.1
libtsan0:amd64	install	5.4.0-6ubuntu1~16.04.9
libtwolame0:amd64	install	0.3.13-1.2
libtxc-dxtn-s2tc0:amd64	install	0~git20131104-1.1
libubsan0:amd64	install	5.4.0-6ubuntu1~16.04.9
libubuntugestures5:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
libubuntutoolkit5:amd64	install	1.3.1918+16.04.20160404-0ubuntu1
libudev-dev:amd64	deinstall	229-4ubuntu21.1
libudev1:amd64	install	229-4ubuntu21.2
libudisks2-0:amd64	install	2.1.7-1ubuntu1
libunistring0:amd64	install	0.9.3-5.2ubuntu1
libunity-action-qt1:amd64	install	1.1.0+14.04.20140304-0ubuntu2~gcc5.1
libunity-control-center1	install	15.04.0+16.04.20171130-0ubuntu1
libunity-core-6.0-9:amd64	install	7.4.5+16.04.20180221-0ubuntu1
libunity-gtk2-parser0:amd64	install	0.0.0+15.04.20150118-0ubuntu2
libunity-gtk3-parser0:amd64	install	0.0.0+15.04.20150118-0ubuntu2
libunity-misc4	install	4.0.5+14.04.20140115-0ubuntu1
libunity-protocol-private0:amd64	install	7.1.4+16.04.20180209.1-0ubuntu1
libunity-scopes-json-def-desktop	install	7.1.4+16.04.20180209.1-0ubuntu1
libunity-settings-daemon1:amd64	install	15.04.1+16.04.20160701-0ubuntu1
libunity-webapps0:amd64	install	2.5.0~+16.04.20160201-0ubuntu1
libunity9:amd64	install	7.1.4+16.04.20180209.1-0ubuntu1
libunwind8	install	1.1-4.1
libupower-glib3:amd64	install	0.99.4-2ubuntu0.3
liburi-perl	install	1.71-1
liburl-dispatcher1:amd64	install	0.1+16.04.20151110-0ubuntu2
libusb-0.1-4:amd64	install	2:0.1.12-28
libusb-1.0-0:amd64	install	2:1.0.20-1
libusbmuxd4:amd64	install	1.0.10-2ubuntu0.1
libustr-1.0-1:amd64	install	1.0.4-5
libutempter0:amd64	install	1.1.6-3
libuuid-perl	install	0.24-1build1
libuuid1:amd64	install	2.27.1-6ubuntu3.4
libuv1:amd64	install	1.8.0-1
libuv1-dev:amd64	install	1.8.0-1
libv4l-0:amd64	install	1.10.0-1
libv4lconvert0:amd64	install	1.10.0-1
libva1:amd64	install	1.7.0-1ubuntu0.1
libvamp-hostsdk3v5:amd64	install	2.6~repack0-2
libvdpau1:amd64	install	1.1.1-3ubuntu1
libvisio-0.1-1:amd64	install	0.1.5-1ubuntu1
libvisual-0.4-0:amd64	install	0.4.0-8
libvncclient1:amd64	install	0.9.10+dfsg-3ubuntu0.16.04.2
libvo-aacenc0:amd64	install	0.1.3-1
libvo-amrwbenc0:amd64	install	0.1.3-1
libvorbis0a:amd64	install	1.3.5-3ubuntu0.2
libvorbisenc2:amd64	install	1.3.5-3ubuntu0.2
libvorbisfile3:amd64	install	1.3.5-3ubuntu0.2
libvorbisidec1	install	1.0.2+svn18153-0.2+deb7u1build0.16.04.1
libvpx3:amd64	install	1.5.0-2ubuntu1
libvte-2.91-0:amd64	install	0.42.5-1ubuntu1
libvte-2.91-common	install	0.42.5-1ubuntu1
libwacom-bin	install	0.22-1~ubuntu16.04.1
libwacom-common	install	0.22-1~ubuntu16.04.1
libwacom2:amd64	install	0.22-1~ubuntu16.04.1
libwavpack1:amd64	install	4.75.2-2ubuntu0.1
libwayland-client0:amd64	install	1.12.0-1~ubuntu16.04.3
libwayland-cursor0:amd64	install	1.12.0-1~ubuntu16.04.3
libwayland-egl1-mesa:amd64	install	17.2.8-0ubuntu0~16.04.1
libwayland-server0:amd64	install	1.12.0-1~ubuntu16.04.3
libwbclient0:amd64	install	2:4.3.11+dfsg-0ubuntu0.16.04.13
libwebkit2gtk-4.0-37:amd64	install	2.20.2-0ubuntu0.16.04.1
libwebkit2gtk-4.0-37-gtk2:amd64	install	2.20.2-0ubuntu0.16.04.1
libwebp5:amd64	install	0.4.4-1
libwebpdemux1:amd64	install	0.4.4-1
libwebpmux1:amd64	install	0.4.4-1
libwebrtc-audio-processing-0:amd64	install	0.1-3ubuntu1~gcc5.1
libwhoopsie-preferences0	install	0.18
libwhoopsie0:amd64	install	0.2.52.5
libwildmidi-config	install	0.3.8-2
libwildmidi1:amd64	install	0.3.8-2
libwind0-heimdal:amd64	install	1.7~git20150920+dfsg-4ubuntu1.16.04.1
libwinpr-crt0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-dsparse0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-environment0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-file0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-handle0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-heap0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-input0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-interlocked0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-library0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-path0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-pool0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-registry0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-rpc0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-sspi0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-synch0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-sysinfo0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-thread0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwinpr-utils0.1:amd64	install	1.1.0~git20140921.1.440916e+dfsg1-5ubuntu1.2
libwireshark-data	install	2.2.6+g32dac6a-2ubuntu0.16.04
libwireshark8:amd64	install	2.2.6+g32dac6a-2ubuntu0.16.04
libwiretap6:amd64	install	2.2.6+g32dac6a-2ubuntu0.16.04
libwmf0.2-7:amd64	install	0.2.8.4-10.5ubuntu1
libwmf0.2-7-gtk	install	0.2.8.4-10.5ubuntu1
libwnck-3-0:amd64	install	3.14.1-2
libwnck-3-common	install	3.14.1-2
libwpd-0.10-10:amd64	install	0.10.1-1ubuntu1
libwpg-0.3-3:amd64	install	0.3.1-1ubuntu1
libwps-0.4-4:amd64	install	0.4.3-1ubuntu1
libwrap0:amd64	install	7.6.q-25
libwscodecs1:amd64	install	2.2.6+g32dac6a-2ubuntu0.16.04
libwsutil7:amd64	install	2.2.6+g32dac6a-2ubuntu0.16.04
libwww-perl	install	6.15-1
libwww-robotrules-perl	install	6.01-1
libwxbase3.0-0v5:amd64	install	3.0.2+dfsg-1.3ubuntu0.1
libwxgtk3.0-0v5:amd64	install	3.0.2+dfsg-1.3ubuntu0.1
libx11-6:amd64	install	2:1.6.3-1ubuntu2
libx11-data	install	2:1.6.3-1ubuntu2
libx11-dev:amd64	install	2:1.6.3-1ubuntu2
libx11-doc	install	2:1.6.3-1ubuntu2
libx11-protocol-perl	install	0.56-7
libx11-xcb-dev:amd64	install	2:1.6.3-1ubuntu2
libx11-xcb1:amd64	install	2:1.6.3-1ubuntu2
libx264-148:amd64	install	2:0.148.2643+git5c65704-1
libx265-79:amd64	install	1.9-3
libx86-1:amd64	install	1.1+ds1-10
libxapian22v5:amd64	install	1.2.22-2
libxatracker2:amd64	install	17.2.8-0ubuntu0~16.04.1
libxau-dev:amd64	install	1:1.0.8-1
libxau6:amd64	install	1:1.0.8-1
libxaw7:amd64	install	2:1.0.13-1
libxcb-dri2-0:amd64	install	1.11.1-1ubuntu1
libxcb-dri2-0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-dri3-0:amd64	install	1.11.1-1ubuntu1
libxcb-dri3-dev:amd64	install	1.11.1-1ubuntu1
libxcb-glx0:amd64	install	1.11.1-1ubuntu1
libxcb-glx0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-icccm4:amd64	install	0.4.1-1ubuntu1
libxcb-image0:amd64	install	0.4.0-1build1
libxcb-keysyms1:amd64	install	0.4.0-1
libxcb-present-dev:amd64	install	1.11.1-1ubuntu1
libxcb-present0:amd64	install	1.11.1-1ubuntu1
libxcb-randr0:amd64	install	1.11.1-1ubuntu1
libxcb-randr0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-render-util0:amd64	install	0.3.9-1
libxcb-render0:amd64	install	1.11.1-1ubuntu1
libxcb-render0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-shape0:amd64	install	1.11.1-1ubuntu1
libxcb-shape0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-shm0:amd64	install	1.11.1-1ubuntu1
libxcb-shm0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-sync-dev:amd64	install	1.11.1-1ubuntu1
libxcb-sync1:amd64	install	1.11.1-1ubuntu1
libxcb-util1:amd64	install	0.4.0-0ubuntu3
libxcb-xfixes0:amd64	install	1.11.1-1ubuntu1
libxcb-xfixes0-dev:amd64	install	1.11.1-1ubuntu1
libxcb-xkb1:amd64	install	1.11.1-1ubuntu1
libxcb1:amd64	install	1.11.1-1ubuntu1
libxcb1-dev:amd64	install	1.11.1-1ubuntu1
libxcomposite-dev	install	1:0.4.4-1
libxcomposite1:amd64	install	1:0.4.4-1
libxcursor-dev:amd64	install	1:1.1.14-1ubuntu0.16.04.1
libxcursor1:amd64	install	1:1.1.14-1ubuntu0.16.04.1
libxdamage-dev:amd64	install	1:1.1.4-2
libxdamage1:amd64	install	1:1.1.4-2
libxdmcp-dev:amd64	install	1:1.1.2-1.1
libxdmcp6:amd64	install	1:1.1.2-1.1
libxdo3:amd64	install	1:3.20150503.1-2
libxerces-c3.1:amd64	install	3.1.3+debian-1
libxext-dev:amd64	install	2:1.3.3-1
libxext6:amd64	install	2:1.3.3-1
libxfixes-dev:amd64	install	1:5.0.1-2
libxfixes3:amd64	install	1:5.0.1-2
libxfont1:amd64	install	1:1.5.1-1ubuntu0.16.04.4
libxft-dev	install	2.3.2-1
libxft2:amd64	install	2.3.2-1
libxi-dev	install	2:1.7.6-1
libxi6:amd64	install	2:1.7.6-1
libxinerama-dev:amd64	install	2:1.1.3-1
libxinerama1:amd64	install	2:1.1.3-1
libxkbcommon-x11-0:amd64	install	0.5.0-1ubuntu2
libxkbcommon0:amd64	install	0.5.0-1ubuntu2
libxkbfile1:amd64	install	1:1.0.9-0ubuntu1
libxklavier16:amd64	install	5.4-0ubuntu2
libxml-parser-perl	install	2.44-1build1
libxml-twig-perl	install	1:3.48-1
libxml-xpathengine-perl	install	0.13-1
libxml2:amd64	install	2.9.3+dfsg1-1ubuntu0.5
libxml2-utils	install	2.9.3+dfsg1-1ubuntu0.5
libxmu6:amd64	install	2:1.1.2-2
libxmuu1:amd64	install	2:1.1.2-2
libxpm4:amd64	install	1:3.5.11-1ubuntu0.16.04.1
libxrandr-dev:amd64	install	2:1.5.0-1
libxrandr2:amd64	install	2:1.5.0-1
libxrender-dev:amd64	install	1:0.9.9-0ubuntu1
libxrender1:amd64	install	1:0.9.9-0ubuntu1
libxres1:amd64	install	2:1.0.7-1
libxshmfence-dev:amd64	install	1.2-1
libxshmfence1:amd64	install	1.2-1
libxslt1.1:amd64	install	1.1.28-2.1ubuntu0.1
libxss1:amd64	install	1:1.2.2-1
libxt-dev:amd64	install	1:1.1.5-0ubuntu1
libxt6:amd64	install	1:1.1.5-0ubuntu1
libxtables11:amd64	install	1.6.0-2ubuntu3
libxtst6:amd64	install	2:1.2.2-1
libxv1:amd64	install	2:1.0.10-1
libxvidcore4:amd64	install	2:1.3.4-1
libxvmc1:amd64	install	2:1.0.9-1ubuntu1
libxxf86dga1:amd64	install	2:1.1.4-1
libxxf86vm-dev:amd64	install	1:1.1.4-1
libxxf86vm1:amd64	install	1:1.1.4-1
libyajl2:amd64	install	2.1.0-2
libyaml-0-2:amd64	install	0.1.6-3
libyaml-libyaml-perl	install	0.41-6build1
libyaml-tiny-perl	install	1.69-1
libyelp0:amd64	install	3.18.1-1ubuntu4
libzbar0:amd64	install	0.10+doc-10ubuntu1
libzeitgeist-1.0-1:amd64	install	0.3.18-1ubuntu3
libzeitgeist-2.0-0:amd64	install	0.9.16-0ubuntu4
libzip4:amd64	install	1.0.1-0ubuntu1
libzmq5:amd64	install	4.1.4-7
libzvbi-common	install	0.2.35-10
libzvbi0:amd64	install	0.2.35-10
light-themes	install	14.04+16.04.20180326-0ubuntu1
lightdm	install	1.18.3-0ubuntu1.1
lintian	install	2.5.43ubuntu0.1
linux-base	install	4.5ubuntu1~16.04.1
linux-firmware	install	1.157.19
linux-generic	install	4.4.0.128.134
linux-headers-4.4.0-124	install	4.4.0-124.148
linux-headers-4.4.0-124-generic	install	4.4.0-124.148
linux-headers-4.4.0-127	install	4.4.0-127.153
linux-headers-4.4.0-127-generic	install	4.4.0-127.153
linux-headers-4.4.0-128	install	4.4.0-128.154
linux-headers-4.4.0-128-generic	install	4.4.0-128.154
linux-headers-generic	install	4.4.0.128.134
linux-image-4.4.0-101-generic	deinstall	4.4.0-101.124
linux-image-4.4.0-104-generic	deinstall	4.4.0-104.127
linux-image-4.4.0-109-generic	deinstall	4.4.0-109.132
linux-image-4.4.0-112-generic	deinstall	4.4.0-112.135
linux-image-4.4.0-116-generic	deinstall	4.4.0-116.140
linux-image-4.4.0-119-generic	deinstall	4.4.0-119.143
linux-image-4.4.0-121-generic	deinstall	4.4.0-121.145
linux-image-4.4.0-122-generic	deinstall	4.4.0-122.146
linux-image-4.4.0-124-generic	install	4.4.0-124.148
linux-image-4.4.0-127-generic	install	4.4.0-127.153
linux-image-4.4.0-128-generic	install	4.4.0-128.154
linux-image-4.4.0-31-generic	deinstall	4.4.0-31.50
linux-image-4.4.0-92-generic	deinstall	4.4.0-92.115
linux-image-4.4.0-93-generic	deinstall	4.4.0-93.116
linux-image-4.4.0-96-generic	deinstall	4.4.0-96.119
linux-image-4.4.0-97-generic	deinstall	4.4.0-97.120
linux-image-4.4.0-98-generic	deinstall	4.4.0-98.121
linux-image-extra-4.4.0-101-generic	deinstall	4.4.0-101.124
linux-image-extra-4.4.0-104-generic	deinstall	4.4.0-104.127
linux-image-extra-4.4.0-109-generic	deinstall	4.4.0-109.132
linux-image-extra-4.4.0-112-generic	deinstall	4.4.0-112.135
linux-image-extra-4.4.0-116-generic	deinstall	4.4.0-116.140
linux-image-extra-4.4.0-119-generic	deinstall	4.4.0-119.143
linux-image-extra-4.4.0-121-generic	deinstall	4.4.0-121.145
linux-image-extra-4.4.0-122-generic	deinstall	4.4.0-122.146
linux-image-extra-4.4.0-124-generic	install	4.4.0-124.148
linux-image-extra-4.4.0-127-generic	install	4.4.0-127.153
linux-image-extra-4.4.0-128-generic	install	4.4.0-128.154
linux-image-extra-4.4.0-31-generic	deinstall	4.4.0-31.50
linux-image-extra-4.4.0-92-generic	deinstall	4.4.0-92.115
linux-image-extra-4.4.0-93-generic	deinstall	4.4.0-93.116
linux-image-extra-4.4.0-96-generic	deinstall	4.4.0-96.119
linux-image-extra-4.4.0-97-generic	deinstall	4.4.0-97.120
linux-image-extra-4.4.0-98-generic	deinstall	4.4.0-98.121
linux-image-generic	install	4.4.0.128.134
linux-libc-dev:amd64	install	4.4.0-128.154
linux-sound-base	install	1.0.25+dfsg-0ubuntu5
locales	install	2.23-0ubuntu10
login	install	1:4.2-3.1ubuntu5.3
logrotate	install	3.8.7-2ubuntu2.16.04.2
lp-solve	install	5.5.0.13-7build2
lsb-base	install	9.20160110ubuntu0.2
lsb-release	install	9.20160110ubuntu0.2
lshw	install	02.17-1.1ubuntu3.5
lsof	install	4.89+dfsg-0.1
ltrace	install	0.7.3-5.1ubuntu4
m4	install	1.4.17-5
macchanger	install	1.7.0-5.3
make	install	4.1-6
makedev	install	2.3.1-93ubuntu2~ubuntu16.04.1
man-db	install	2.7.5-1
manpages	install	4.04-2
manpages-dev	install	4.04-2
mawk	install	1.3.3-17ubuntu2
media-player-info	install	22-2
memtest86+	install	5.01-3ubuntu2
mesa-common-dev:amd64	install	17.2.8-0ubuntu0~16.04.1
mesa-va-drivers:amd64	install	17.2.8-0ubuntu0~16.04.1
mesa-vdpau-drivers:amd64	install	17.2.8-0ubuntu0~16.04.1
metacity-common	install	1:3.18.7-0ubuntu0.3
mime-support	install	3.59ubuntu1
mlocate	install	0.26-1ubuntu2
mlock	install	8:2007f~dfsg-4
mobile-broadband-provider-info	install	20140317-1
modemmanager	install	1.6.4-1ubuntu0.16.04.1
mono-4.0-gac	install	4.2.1.102+dfsg2-7ubuntu4
mono-gac	install	4.2.1.102+dfsg2-7ubuntu4
mono-runtime	install	4.2.1.102+dfsg2-7ubuntu4
mono-runtime-common	install	4.2.1.102+dfsg2-7ubuntu4
mono-runtime-sgen	install	4.2.1.102+dfsg2-7ubuntu4
moreutils	install	0.57-1
mount	install	2.27.1-6ubuntu3.4
mountall	install	2.54ubuntu1
mousetweaks	install	3.12.0-1ubuntu2
mplayer	install	2:1.2.1-1ubuntu1
mscompress	install	0.4-3
mtools	install	4.0.18-2ubuntu0.16.04
mtr-tiny	install	0.86-1ubuntu0.1
multiarch-support	install	2.23-0ubuntu10
mysql-client-5.7	install	5.7.22-0ubuntu0.16.04.1
mysql-client-core-5.7	install	5.7.22-0ubuntu0.16.04.1
mysql-common	install	5.7.22-0ubuntu0.16.04.1
mysql-server	install	5.7.22-0ubuntu0.16.04.1
mysql-server-5.7	install	5.7.22-0ubuntu0.16.04.1
mysql-server-core-5.7	install	5.7.22-0ubuntu0.16.04.1
mysql-workbench-community	install	6.3.10-1ubuntu16.04
mythes-en-us	install	1:5.1.0-1ubuntu2.2
nano	install	2.5.3-2ubuntu2
nasm	install	2.11.08-1
nautilus	install	1:3.18.4.is.3.14.3-0ubuntu6
nautilus-data	install	1:3.18.4.is.3.14.3-0ubuntu6
nautilus-sendto	install	3.8.2-1ubuntu1
nautilus-share	install	0.7.3-2ubuntu1
ncurses-base	install	6.0+20160213-1ubuntu1
ncurses-bin	install	6.0+20160213-1ubuntu1
net-tools	install	1.60-26ubuntu1
netbase	install	5.3
netcat-openbsd	install	1.105-7ubuntu1
netpbm	install	2:10.0-15.3
network-manager	install	1.2.6-0ubuntu0.16.04.2
network-manager-gnome	install	1.2.6-0ubuntu0.16.04.4
network-manager-pptp	install	1.1.93-1ubuntu1
network-manager-pptp-gnome	install	1.1.93-1ubuntu1
node-abbrev	install	1.0.5-2
node-ansi	install	0.3.0-2
node-ansi-color-table	install	1.0.0-1
node-archy	install	0.0.2-1
node-async	install	0.8.0-1
node-block-stream	install	0.0.7-1
node-combined-stream	install	0.0.5-1
node-cookie-jar	install	0.3.1-1
node-delayed-stream	install	0.0.5-1
node-forever-agent	install	0.5.1-1
node-form-data	install	0.1.0-1
node-fstream	install	0.1.24-1
node-fstream-ignore	install	0.0.6-2
node-github-url-from-git	install	1.1.1-1
node-glob	install	4.0.5-1
node-graceful-fs	install	3.0.2-1
node-gyp	install	3.0.3-2ubuntu1
node-inherits	install	2.0.1-3
node-ini	install	1.1.0-1
node-json-stringify-safe	install	5.0.0-1
node-lockfile	install	0.4.1-1
node-lru-cache	install	2.3.1-1
node-mime	install	1.3.4-1
node-minimatch	install	1.0.0-1
node-mkdirp	install	0.5.0-1
node-mute-stream	install	0.0.4-1
node-node-uuid	install	1.4.0-1
node-nopt	install	3.0.1-1
node-normalize-package-data	install	0.2.2-1
node-npmlog	install	0.0.4-1
node-once	install	1.1.1-1
node-osenv	install	0.1.0-1
node-qs	install	2.2.4-1
node-read	install	1.0.5-1
node-read-package-json	install	1.2.4-1
node-request	install	2.26.1-1
node-retry	install	0.6.0-1
node-rimraf	install	2.2.8-1
node-semver	install	2.1.0-2
node-sha	install	1.2.3-1
node-sigmund	install	1.0.0-1
node-slide	install	1.1.4-1
node-tar	install	1.0.3-2
node-tunnel-agent	install	0.3.1-1
node-underscore	install	1.7.0~dfsg-1ubuntu1
node-which	install	1.0.5-2
nodejs	install	4.2.6~dfsg-1ubuntu4.1
nodejs-dev	install	4.2.6~dfsg-1ubuntu4.1
nodejs-legacy	install	4.2.6~dfsg-1ubuntu4.1
notify-osd	install	0.9.35+16.04.20160415-0ubuntu1
notify-osd-icons	install	0.8+15.10.20151016.2-0ubuntu1
npm	install	3.5.2-0ubuntu4
ntfs-3g	install	1:2015.3.14AR.1-1ubuntu0.1
nux-tools	install	4.0.8+16.04.20170816-0ubuntu1
ocl-icd-libopencl1:amd64	install	2.2.8-1
odbcinst	install	2.3.1-4.1
odbcinst1debian2:amd64	install	2.3.1-4.1
onboard	install	1.2.0-0ubuntu5
onboard-data	install	1.2.0-0ubuntu5
openjdk-8-jdk:amd64	install	8u171-b11-0ubuntu0.16.04.1
openjdk-8-jdk-headless:amd64	install	8u171-b11-0ubuntu0.16.04.1
openjdk-8-jre:amd64	install	8u171-b11-0ubuntu0.16.04.1
openjdk-8-jre-headless:amd64	install	8u171-b11-0ubuntu0.16.04.1
openmpi-bin	deinstall	1.10.2-8ubuntu1
openoffice.org-hyphenation	install	0.9
openprinting-ppds	install	20160212-0ubuntu1
openssh-client	install	1:7.2p2-4ubuntu2.4
openssl	install	1.0.2g-1ubuntu4.12
os-prober	install	1.70ubuntu3.3
overlay-scrollbar	install	0.2.17.1+16.04.20151117-0ubuntu1.16.04.1
overlay-scrollbar-gtk2:amd64	install	0.2.17.1+16.04.20151117-0ubuntu1.16.04.1
oxideqt-codecs:amd64	install	1.21.5-0ubuntu0.16.04.1
p11-kit	install	0.23.2-5~ubuntu16.04.1
p11-kit-modules:amd64	install	0.23.2-5~ubuntu16.04.1
p7zip-full	install	9.20.1~dfsg.1-4.2
parted	install	3.2-15ubuntu0.1
passwd	install	1:4.2-3.1ubuntu5.3
pastebinit	install	1.5-1
patch	install	2.7.5-1ubuntu0.16.04.1
patchutils	install	0.3.4-1
pciutils	install	1:3.3.1-1.1ubuntu1.2
pcmciautils	install	018-8
perl	install	5.22.1-9ubuntu0.3
perl-base	install	5.22.1-9ubuntu0.3
perl-modules-5.22	install	5.22.1-9ubuntu0.3
php-common	install	1:35ubuntu6.1
php7.0	install	7.0.30-0ubuntu0.16.04.1
php7.0-cli	install	7.0.30-0ubuntu0.16.04.1
php7.0-common	install	7.0.30-0ubuntu0.16.04.1
php7.0-fpm	install	7.0.30-0ubuntu0.16.04.1
php7.0-json	install	7.0.30-0ubuntu0.16.04.1
php7.0-mysql	install	7.0.30-0ubuntu0.16.04.1
php7.0-opcache	install	7.0.30-0ubuntu0.16.04.1
php7.0-readline	install	7.0.30-0ubuntu0.16.04.1
pinentry-gnome3	install	0.9.7-3
pinta	install	1.6-2
pkg-config	install	0.29.1-0ubuntu1
plainbox-provider-checkbox	install	0.25-1
plainbox-provider-resource-generic	install	0.23-1
plainbox-secure-policy	install	0.25-1
plymouth	install	0.9.2-3ubuntu13.5
plymouth-label	install	0.9.2-3ubuntu13.5
plymouth-theme-ubuntu-logo	install	0.9.2-3ubuntu13.5
plymouth-theme-ubuntu-text	install	0.9.2-3ubuntu13.5
pm-utils	install	1.4.1-16
po-debconf	install	1.0.19
policykit-1	install	0.105-14.1
policykit-1-gnome	install	0.105-2ubuntu2
policykit-desktop-privileges	install	0.20
poppler-data	install	0.4.7-7
poppler-utils	install	0.41.0-0ubuntu1.7
popularity-contest	install	1.64ubuntu2
powermgmt-base	install	1.31+nmu1
ppp	install	2.4.7-1+2ubuntu1
pppconfig	install	2.3.22
pppoeconf	install	1.21ubuntu1
pptp-linux	install	1.8.0-1
printer-driver-brlaser	install	3-5~ubuntu1
printer-driver-c2esp	install	27-2
printer-driver-foo2zjs	install	20151024dfsg0-1ubuntu1
printer-driver-foo2zjs-common	install	20151024dfsg0-1ubuntu1
printer-driver-gutenprint	install	5.2.11-1
printer-driver-hpcups	install	3.16.3+repack0-1
printer-driver-min12xxw	install	0.0.9-9
printer-driver-pnm2ppa	install	1.13+nondbs-0ubuntu5
printer-driver-postscript-hp	install	3.16.3+repack0-1
printer-driver-ptouch	install	1.4-1
printer-driver-pxljr	install	1.4+repack0-4
printer-driver-sag-gdi	install	0.1-4ubuntu1
printer-driver-splix	install	2.0.0+svn315-4fakesync1
procmail	install	3.22-25ubuntu0.16.04.1
procps	install	2:3.3.10-4ubuntu2.4
psmisc	install	22.21-2.1build1
pulseaudio	install	1:8.0-0ubuntu3.10
pulseaudio-module-bluetooth	install	1:8.0-0ubuntu3.10
pulseaudio-module-x11	install	1:8.0-0ubuntu3.10
pulseaudio-utils	install	1:8.0-0ubuntu3.10
pyotherside	install	1.4.0-2
python	install	2.7.12-1~16.04
python-all	install	2.7.12-1~16.04
python-all-dev	install	2.7.12-1~16.04
python-apt-common	install	1.1.0~beta1ubuntu0.16.04.1
python-bs4	install	4.4.1-1
python-chardet	install	2.3.0-2
python-crypto	install	2.6.1-6ubuntu0.16.04.3
python-dev	install	2.7.12-1~16.04
python-ecdsa	install	0.13-2
python-gmpy	install	1.17-1
python-html5lib	install	0.999-4
python-lxml	install	3.5.0-1build1
python-matplotlib-data	deinstall	1.5.1-1ubuntu1
python-minimal	install	2.7.12-1~16.04
python-nose	install	1.3.7-1
python-numpy	install	1:1.11.0-1ubuntu1
python-paramiko	install	1.16.0-1ubuntu0.1
python-pip	install	8.1.1-2ubuntu0.4
python-pip-whl	install	8.1.1-2ubuntu0.4
python-pkg-resources	install	20.7.0-1
python-pygments	deinstall	2.1+dfsg-1
python-setuptools	install	20.7.0-1
python-six	install	1.10.0-3
python-talloc	install	2.1.5-2
python-tk	install	2.7.12-1~16.04
python-twisted	deinstall	16.0.0-1ubuntu0.2
python-twisted-core	deinstall	16.0.0-1ubuntu0.2
python-urwid	install	1.3.1-2build1
python-wheel	install	0.29.0-1
python-wxtools	deinstall	3.0.2.0+dfsg-1build1
python2.7	install	2.7.12-1ubuntu0~16.04.3
python2.7-dev	install	2.7.12-1ubuntu0~16.04.3
python2.7-minimal	install	2.7.12-1ubuntu0~16.04.3
python3	install	3.5.1-3
python3-apport	install	2.20.1-0ubuntu2.18
python3-apt	install	1.1.0~beta1ubuntu0.16.04.1
python3-aptdaemon	install	1.1.1+bzr982-0ubuntu14
python3-aptdaemon.gtk3widgets	install	1.1.1+bzr982-0ubuntu14
python3-aptdaemon.pkcompat	install	1.1.1+bzr982-0ubuntu14
python3-blinker	install	1.3.dfsg2-1build1
python3-brlapi	install	5.3.1-2ubuntu2.1
python3-bs4	install	4.4.1-1
python3-cairo	install	1.10.0+dfsg-5build1
python3-cffi-backend	install	1.5.2-1ubuntu1
python3-chardet	install	2.3.0-2
python3-checkbox-support	install	0.22-1
python3-commandnotfound	install	0.3ubuntu16.04.2
python3-cryptography	install	1.2.3-1ubuntu0.1
python3-cups	install	1.9.73-0ubuntu2
python3-cupshelpers	install	1.5.7+20160212-0ubuntu2
python3-dbus	install	1.2.0-3
python3-debian	install	0.1.27ubuntu2
python3-defer	install	1.0.6-2build1
python3-distupgrade	install	1:16.04.25
python3-feedparser	install	5.1.3-3build1
python3-gdbm:amd64	install	3.5.1-1
python3-gi	install	3.20.0-0ubuntu1
python3-gi-cairo	install	3.20.0-0ubuntu1
